# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  723       2.690744361880e-10       4.694890201933e-12      -1.709837901927e-11       0.000000000000e+00       1.890607240433e-14       4.590440122357e-15      -5.670857829957e-16 
  724       2.701455142329e-10       4.667993313823e-12      -1.722036662214e-11       0.000000000000e+00       1.881030767712e-14       4.599785846683e-15      -5.640795958404e-16 
  725       2.712280823531e-10       4.640503022360e-12      -1.733810121661e-11       0.000000000000e+00       1.871515950668e-14       4.608775056268e-15      -5.610273033783e-16 
  726       2.723215873455e-10       4.612431876196e-12      -1.745151743054e-11       0.000000000000e+00       1.862062241411e-14       4.617406935853e-15      -5.579291762999e-16 
  727       2.734254692780e-10       4.583792594030e-12      -1.756054948561e-11       0.000000000000e+00       1.852669078559e-14       4.625680685932e-15      -5.547854904276e-16 
  728       2.745391614655e-10       4.554598065214e-12      -1.766513119626e-11       0.000000000000e+00       1.843335887181e-14       4.633595522836e-15      -5.515965267351e-16 
  729       2.756620904460e-10       4.524861350378e-12      -1.776519596874e-11       0.000000000000e+00       1.834062078745e-14       4.641150678819e-15      -5.483625713668e-16 
  730       2.767936759570e-10       4.494595682038e-12      -1.786067679999e-11       0.000000000000e+00       1.824847051055e-14       4.648345402133e-15      -5.450839156576e-16 
  731       2.779333309118e-10       4.463814465214e-12      -1.795150627670e-11       0.000000000000e+00       1.815690188198e-14       4.655178957115e-15      -5.417608561521e-16 
  732       2.790804613750e-10       4.432531278049e-12      -1.803761657424e-11       0.000000000000e+00       1.806590860484e-14       4.661650624268e-15      -5.383936946238e-16 
  733       2.802344665396e-10       4.400759872418e-12      -1.811893945562e-11       0.000000000000e+00       1.797548424392e-14       4.667759700342e-15      -5.349827380950e-16 
  734       2.813947387024e-10       4.368514174548e-12      -1.819540627051e-11       0.000000000000e+00       1.788562222509e-14       4.673505498419e-15      -5.315282988562e-16 
  735       2.825606632408e-10       4.335808285630e-12      -1.826694795418e-11       0.000000000000e+00       1.779631583477e-14       4.678887347989e-15      -5.280306944852e-16 
  736       2.837316185883e-10       4.302656482438e-12      -1.833349502649e-11       0.000000000000e+00       1.770755821934e-14       4.683904595040e-15      -5.244902478668e-16 
  737       2.849069762115e-10       4.269073217943e-12      -1.839497759083e-11       0.000000000000e+00       1.761934238456e-14       4.688556602134e-15      -5.209072872122e-16 
  738       2.860861005855e-10       4.235073121927e-12      -1.845132533317e-11       0.000000000000e+00       1.753166119501e-14       4.692842748490e-15      -5.172821460787e-16 
  739       2.872683800259e-10       4.200670974482e-12      -1.850248070252e-11       0.000000000000e+00       1.744450831802e-14       4.696762858620e-15      -5.136152171151e-16 
  740       2.884533198980e-10       4.165881624687e-12      -1.854843874011e-11       0.000000000000e+00       1.735788107694e-14       4.700318497336e-15      -5.099071144246e-16 
  741       2.896404512001e-10       4.130720071545e-12      -1.858920803431e-11       0.000000000000e+00       1.727177765307e-14       4.703511700464e-15      -5.061585144451e-16 
  742       2.908292998574e-10       4.095201491560e-12      -1.862479761217e-11       0.000000000000e+00       1.718619614587e-14       4.706344548785e-15      -5.023701025446e-16 
  743       2.920193867055e-10       4.059341239354e-12      -1.865521694126e-11       0.000000000000e+00       1.710113457260e-14       4.708819168206e-15      -4.985425730520e-16 
  744       2.932102274729e-10       4.023154848269e-12      -1.868047593153e-11       0.000000000000e+00       1.701659086799e-14       4.710937729943e-15      -4.946766292886e-16 
  745       2.944013327642e-10       3.986658030980e-12      -1.870058493717e-11       0.000000000000e+00       1.693256288382e-14       4.712702450690e-15      -4.907729835992e-16 
  746       2.955922080430e-10       3.949866680102e-12      -1.871555475854e-11       0.000000000000e+00       1.684904838862e-14       4.714115592803e-15      -4.868323573836e-16 
  747       2.967823536148e-10       3.912796868805e-12      -1.872539664394e-11       0.000000000000e+00       1.676604506727e-14       4.715179464468e-15      -4.828554811275e-16 
  748       2.979712646100e-10       3.875464851416e-12      -1.873012229156e-11       0.000000000000e+00       1.668355052062e-14       4.715896419883e-15      -4.788430944339e-16 
  749       2.991584309670e-10       3.837887064033e-12      -1.872974385128e-11       0.000000000000e+00       1.660156226519e-14       4.716268859432e-15      -4.747959460544e-16 
  750       3.003433374147e-10       3.800080125135e-12      -1.872427392661e-11       0.000000000000e+00       1.652007773272e-14       4.716299229860e-15      -4.707147939204e-16 
  751       3.015254634560e-10       3.762060836189e-12      -1.871372557648e-11       0.000000000000e+00       1.643909426988e-14       4.715990024452e-15      -4.666004051742e-16 
  752       3.027042833503e-10       3.723846182259e-12      -1.869811231717e-11       0.000000000000e+00       1.635860913788e-14       4.715343783206e-15      -4.624535562003e-16 
  753       3.038792660970e-10       3.685453332619e-12      -1.867744812411e-11       0.000000000000e+00       1.627861951210e-14       4.714363093010e-15      -4.582750326570e-16 
  754       3.050498754176e-10       3.646899641360e-12      -1.865174743384e-11       0.000000000000e+00       1.619912248173e-14       4.713050587820e-15      -4.540656295071e-16 
  755       3.062155697396e-10       3.608202647997e-12      -1.862102514577e-11       0.000000000000e+00       1.612011504940e-14       4.711408948833e-15      -4.498261510493e-16 
  756       3.073758021788e-10       3.569380078085e-12      -1.858529662413e-11       0.000000000000e+00       1.604159413084e-14       4.709440904666e-15      -4.455574109498e-16 
  757       3.085300205224e-10       3.530449843822e-12      -1.854457769980e-11       0.000000000000e+00       1.596355655451e-14       4.707149231529e-15      -4.412602322729e-16 
  758       3.096776672122e-10       3.491430044663e-12      -1.849888467218e-11       0.000000000000e+00       1.588599906119e-14       4.704536753406e-15      -4.369354475129e-16 
  759       3.108181793272e-10       3.452338967925e-12      -1.844823431105e-11       0.000000000000e+00       1.580891830369e-14       4.701606342225e-15      -4.325838986248e-16 
  760       3.119509885669e-10       3.413195089401e-12      -1.839264385846e-11       0.000000000000e+00       1.573231084644e-14       4.698360918037e-15      -4.282064370560e-16 
  761       3.130755212338e-10       3.374017073967e-12      -1.833213103057e-11       0.000000000000e+00       1.565617316514e-14       4.694803449195e-15      -4.238039237772e-16 
  762       3.141911982168e-10       3.334823776192e-12      -1.826671401954e-11       0.000000000000e+00       1.558050164639e-14       4.690936952525e-15      -4.193772293136e-16 
  763       3.152974349740e-10       3.295634240946e-12      -1.819641149537e-11       0.000000000000e+00       1.550529258733e-14       4.686764493503e-15      -4.149272337766e-16 
  764       3.163936415156e-10       3.256467704011e-12      -1.812124260780e-11       0.000000000000e+00       1.543054219528e-14       4.682289186436e-15      -4.104548268945e-16 
  765       3.174792223868e-10       3.217343592692e-12      -1.804122698814e-11       0.000000000000e+00       1.535624658738e-14       4.677514194632e-15      -4.059609080440e-16 
  766       3.185535766508e-10       3.178281526422e-12      -1.795638475116e-11       0.000000000000e+00       1.528240179022e-14       4.672442730579e-15      -4.014463862815e-16 
  767       3.196160978719e-10       3.139301317377e-12      -1.786673649698e-11       0.000000000000e+00       1.520900373945e-14       4.667078056121e-15      -3.969121803743e-16 
  768       3.206661740983e-10       3.100422971080e-12      -1.777230331286e-11       0.000000000000e+00       1.513604827949e-14       4.661423482634e-15      -3.923592188317e-16 
  769       3.217031878450e-10       3.061666687014e-12      -1.767310677514e-11       0.000000000000e+00       1.506353116307e-14       4.655482371202e-15      -3.877884399362e-16 
  770       3.227265160769e-10       3.023052859229e-12      -1.756916895109e-11       0.000000000000e+00       1.499144805096e-14       4.649258132791e-15      -3.832007917751e-16 
  771       3.237355301917e-10       2.984602076956e-12      -1.746051240076e-11       0.000000000000e+00       1.491979451155e-14       4.642754228429e-15      -3.785972322714e-16 
  772       3.247295960029e-10       2.946335125210e-12      -1.734716017884e-11       0.000000000000e+00       1.484856602048e-14       4.635974169381e-15      -3.739787292152e-16 
  773       3.257080737225e-10       2.908272985404e-12      -1.722913583656e-11       0.000000000000e+00       1.477775796031e-14       4.628921517321e-15      -3.693462602949e-16 
  774       3.266703179443e-10       2.870436835957e-12      -1.710646342354e-11       0.000000000000e+00       1.470736562015e-14       4.621599884515e-15      -3.647008131284e-16 
  775       3.276156776267e-10       2.832848052905e-12      -1.697916748964e-11       0.000000000000e+00       1.463738419529e-14       4.614012933991e-15      -3.600433852943e-16 
  776       3.285434960754e-10       2.795528210506e-12      -1.684727308685e-11       0.000000000000e+00       1.456780878682e-14       4.606164379718e-15      -3.553749843634e-16 
  777       3.294531109270e-10       2.758499081855e-12      -1.671080577114e-11       0.000000000000e+00       1.449863440129e-14       4.598057986782e-15      -3.506966279295e-16 
  778       3.303439250332e-10       2.721780885726e-12      -1.656979822046e-11       0.000000000000e+00       1.442985659565e-14       4.589697219298e-15      -3.460092177975e-16 
  779       3.312156206079e-10       2.685386989816e-12      -1.642431022096e-11       0.000000000000e+00       1.436147342602e-14       4.581084176553e-15      -3.413131598953e-16 
  780       3.320679490626e-10       2.649329109382e-12      -1.627440905924e-11       0.000000000000e+00       1.429348353474e-14       4.572220637262e-15      -3.366087372959e-16 
  781       3.329006604649e-10       2.613619052262e-12      -1.612016294342e-11       0.000000000000e+00       1.422588550816e-14       4.563108410129e-15      -3.318962354212e-16 
  782       3.337135035361e-10       2.578268719145e-12      -1.596164100623e-11       0.000000000000e+00       1.415867787636e-14       4.553749333954e-15      -3.271759420491e-16 
  783       3.345062256476e-10       2.543290103826e-12      -1.579891330826e-11       0.000000000000e+00       1.409185911295e-14       4.544145277742e-15      -3.224481473190e-16 
  784       3.352785728183e-10       2.508695293473e-12      -1.563205084111e-11       0.000000000000e+00       1.402542763481e-14       4.534298140804e-15      -3.177131437385e-16 
  785       3.360302897114e-10       2.474496468885e-12      -1.546112553055e-11       0.000000000000e+00       1.395938180190e-14       4.524209852867e-15      -3.129712261898e-16 
  786       3.367611196312e-10       2.440705904761e-12      -1.528621023974e-11       0.000000000000e+00       1.389371991695e-14       4.513882374181e-15      -3.082226919359e-16 
  787       3.374708045207e-10       2.407335969953e-12      -1.510737877235e-11       0.000000000000e+00       1.382844022529e-14       4.503317695623e-15      -3.034678406267e-16 
  788       3.381590849579e-10       2.374399127736e-12      -1.492470587578e-11       0.000000000000e+00       1.376354091460e-14       4.492517838803e-15      -2.987069743060e-16 
  789       3.388257001533e-10       2.341907936067e-12      -1.473826724433e-11       0.000000000000e+00       1.369902011464e-14       4.481484856173e-15      -2.939403974169e-16 
  790       3.394703879465e-10       2.309875047847e-12      -1.454813952236e-11       0.000000000000e+00       1.363487589705e-14       4.470220831133e-15      -2.891684168089e-16 
  791       3.400928848034e-10       2.278313211183e-12      -1.435440030747e-11       0.000000000000e+00       1.357110627511e-14       4.458727878133e-15      -2.843913417439e-16 
  792       3.406929258134e-10       2.247235269652e-12      -1.415712815370e-11       0.000000000000e+00       1.350770920349e-14       4.447008142787e-15      -2.796094839024e-16 
  793       3.412702446858e-10       2.216654162562e-12      -1.395640257468e-11       0.000000000000e+00       1.344468257802e-14       4.435063801970e-15      -2.748231573902e-16 
  794       3.418245737475e-10       2.186582925214e-12      -1.375230404682e-11       0.000000000000e+00       1.338202423546e-14       4.422897063935e-15      -2.700326787443e-16 
  795       3.423556439393e-10       2.157034689163e-12      -1.354491401246e-11       0.000000000000e+00       1.331973195327e-14       4.410510168408e-15      -2.652383669394e-16 
  796       3.428631848135e-10       2.128022682484e-12      -1.333431488311e-11       0.000000000000e+00       1.325780344934e-14       4.397905386704e-15      -2.604405433945e-16 
  797       3.433469245305e-10       2.099560230031e-12      -1.312059004255e-11       0.000000000000e+00       1.319623638181e-14       4.385085021828e-15      -2.556395319786e-16 
  798       3.438065898560e-10       2.071660753699e-12      -1.290382385007e-11       0.000000000000e+00       1.313502834877e-14       4.372051408583e-15      -2.508356590177e-16 
  799       3.442419061576e-10       2.044337772690e-12      -1.268410164358e-11       0.000000000000e+00       1.307417688810e-14       4.358806913675e-15      -2.460292533007e-16 
  800       3.446525974026e-10       2.017604903768e-12      -1.246150974288e-11       0.000000000000e+00       1.301367947715e-14       4.345353935821e-15      -2.412206460857e-16 
  801       3.450383861539e-10       1.991475861530e-12      -1.223613545273e-11       0.000000000000e+00       1.295353353257e-14       4.331694905857e-15      -2.364101711067e-16 
  802       3.453989935681e-10       1.965964458662e-12      -1.200806706611e-11       0.000000000000e+00       1.289373641004e-14       4.317832286838e-15      -2.315981645794e-16 
  803       3.457341393915e-10       1.941084606202e-12      -1.177739386736e-11       0.000000000000e+00       1.283428540406e-14       4.303768574150e-15      -2.267849652081e-16 
  804       3.460435419580e-10       1.916850313805e-12      -1.154420613536e-11       0.000000000000e+00       1.277517774769e-14       4.289506295618e-15      -2.219709141914e-16 
  805       3.463269181852e-10       1.893275690004e-12      -1.130859514669e-11       0.000000000000e+00       1.271641061232e-14       4.275048011603e-15      -2.171563552292e-16 
  806       3.465839835723e-10       1.870374942469e-12      -1.107065317887e-11       0.000000000000e+00       1.265798110744e-14       4.260396315121e-15      -2.123416345284e-16 
  807       3.468144521961e-10       1.848162378274e-12      -1.083047351344e-11       0.000000000000e+00       1.259988628041e-14       4.245553831937e-15      -2.075271008096e-16 
  808       3.470180367089e-10       1.826652404155e-12      -1.058815043923e-11       0.000000000000e+00       1.254212311620e-14       4.230523220681e-15      -2.027131053133e-16 
  809       3.471944483351e-10       1.805859526778e-12      -1.034377925547e-11       0.000000000000e+00       1.248468853719e-14       4.215307172950e-15      -1.979000018063e-16 
  810       3.473433968679e-10       1.785798352993e-12      -1.009745627499e-11       0.000000000000e+00       1.242757940291e-14       4.199908413412e-15      -1.930881465877e-16 
  811       3.474645906668e-10       1.766483590104e-12      -9.849278827429e-12       0.000000000000e+00       1.237079250980e-14       4.184329699919e-15      -1.882778984959e-16 
  812       3.475577366544e-10       1.747930046126e-12      -9.599345262346e-12       0.000000000000e+00       1.231432459100e-14       4.168573823607e-15      -1.834696189142e-16 
  813       3.476225403133e-10       1.730152630049e-12      -9.347754952448e-12       0.000000000000e+00       1.225817231607e-14       4.152643609006e-15      -1.786636717775e-16 
  814       3.476587056832e-10       1.713166352102e-12      -9.094608296747e-12       0.000000000000e+00       1.220233229082e-14       4.136541914144e-15      -1.738604235786e-16 
  815       3.476659353576e-10       1.696986324011e-12      -8.840006723740e-12       0.000000000000e+00       1.214680105702e-14       4.120271630657e-15      -1.690602433745e-16 
  816       3.476439304815e-10       1.681627759266e-12      -8.584052694585e-12       0.000000000000e+00       1.209157509216e-14       4.103835683890e-15      -1.642635027926e-16 
  817       3.475924582586e-10       1.667103547456e-12      -8.326846112655e-12       0.000000000000e+00       1.203665125253e-14       4.087236656957e-15      -1.594706543465e-16 
  818       3.475115558038e-10       1.653416929260e-12      -8.068473475465e-12       0.000000000000e+00       1.198202811135e-14       4.070475655328e-15      -1.546824679037e-16 
  819       3.474013299266e-10       1.640568691135e-12      -7.809018535273e-12       0.000000000000e+00       1.192770464407e-14       4.053553422170e-15      -1.498997984545e-16 
  820       3.472618899584e-10       1.628559579214e-12      -7.548565877670e-12       0.000000000000e+00       1.187367978708e-14       4.036470712599e-15      -1.451235082052e-16 
  821       3.470933477625e-10       1.617390299129e-12      -7.287200924110e-12       0.000000000000e+00       1.181995243754e-14       4.019228293720e-15      -1.403544665989e-16 
  822       3.468958177426e-10       1.607061515840e-12      -7.025009934446e-12       0.000000000000e+00       1.176652145330e-14       4.001826944664e-15      -1.355935503355e-16 
  823       3.466694168520e-10       1.597573853461e-12      -6.762080009456e-12       0.000000000000e+00       1.171338565265e-14       3.984267456626e-15      -1.308416433926e-16 
  824       3.464142646028e-10       1.588927895084e-12      -6.498499093377e-12       0.000000000000e+00       1.166054381423e-14       3.966550632909e-15      -1.260996370456e-16 
  825       3.461304830752e-10       1.581124182612e-12      -6.234355976438e-12       0.000000000000e+00       1.160799467684e-14       3.948677288957e-15      -1.213684298878e-16 
  826       3.458181969263e-10       1.574163216578e-12      -5.969740297388e-12       0.000000000000e+00       1.155573693930e-14       3.930648252396e-15      -1.166489278514e-16 
  827       3.454775333992e-10       1.568045455977e-12      -5.704742546030e-12       0.000000000000e+00       1.150376926029e-14       3.912464363074e-15      -1.119420442273e-16 
  828       3.451086223324e-10       1.562771318090e-12      -5.439454065749e-12       0.000000000000e+00       1.145209025819e-14       3.894126473098e-15      -1.072486996859e-16 
  829       3.447115961689e-10       1.558341178313e-12      -5.173967056048e-12       0.000000000000e+00       1.140069851093e-14       3.875635446874e-15      -1.025698222974e-16 
  830       3.442865899648e-10       1.554755369979e-12      -4.908374575075e-12       0.000000000000e+00       1.134959255582e-14       3.856992161144e-15      -9.790634755183e-17 
  831       3.438337413990e-10       1.552014184190e-12      -4.642770542158e-12       0.000000000000e+00       1.129877088943e-14       3.838197505028e-15      -9.325921837997e-17 
  832       3.433531907822e-10       1.550117869641e-12      -4.377249740333e-12       0.000000000000e+00       1.124823196739e-14       3.819252380061e-15      -8.862938517336e-17 
  833       3.428450810658e-10       1.549066632446e-12      -4.111907818877e-12       0.000000000000e+00       1.119797420424e-14       3.800157700231e-15      -8.401780580483e-17 
  834       3.423095578510e-10       1.548860635965e-12      -3.846841295841e-12       0.000000000000e+00       1.114799597331e-14       3.780914392018e-15      -7.942544564884e-17 
  835       3.417467693982e-10       1.549500000633e-12      -3.582147560577e-12       0.000000000000e+00       1.109829560653e-14       3.761523394435e-15      -7.485327760191e-17 
  836       3.411568666360e-10       1.550984803782e-12      -3.317924876274e-12       0.000000000000e+00       1.104887139429e-14       3.741985659064e-15      -7.030228210294e-17 
  837       3.405400031699e-10       1.553315079472e-12      -3.054272382486e-12       0.000000000000e+00       1.099972158527e-14       3.722302150098e-15      -6.577344715365e-17 
  838       3.398963352923e-10       1.556490818316e-12      -2.791290097666e-12       0.000000000000e+00       1.095084438630e-14       3.702473844376e-15      -6.126776833893e-17 
  839       3.392260219907e-10       1.560511967304e-12      -2.529078921693e-12       0.000000000000e+00       1.090223796218e-14       3.682501731424e-15      -5.678624884724e-17 
  840       3.385292249573e-10       1.565378429636e-12      -2.267740638410e-12       0.000000000000e+00       1.085390043556e-14       3.662386813495e-15      -5.232989949099e-17 
  841       3.378061085981e-10       1.571090064541e-12      -2.007377918149e-12       0.000000000000e+00       1.080582988675e-14       3.642130105605e-15      -4.789973872693e-17 
  842       3.370568400417e-10       1.577646687109e-12      -1.748094320267e-12       0.000000000000e+00       1.075802435359e-14       3.621732635573e-15      -4.349679267651e-17 
  843       3.362815891489e-10       1.585048068116e-12      -1.489994295673e-12       0.000000000000e+00       1.071048183127e-14       3.601195444063e-15      -3.912209514631e-17 
  844       3.354805285214e-10       1.593293933849e-12      -1.233183189362e-12       0.000000000000e+00       1.066320027218e-14       3.580519584615e-15      -3.477668764836e-17 
  845       3.346538335111e-10       1.602383965936e-12      -9.777672429492e-13       0.000000000000e+00       1.061617758578e-14       3.559706123693e-15      -3.046161942059e-17 
  846       3.338016822291e-10       1.612317801169e-12      -7.238535971940e-13       0.000000000000e+00       1.056941163841e-14       3.538756140718e-15      -2.617794744718e-17 
  847       3.329242555550e-10       1.623095031333e-12      -4.715502945376e-13       0.000000000000e+00       1.052290025315e-14       3.517670728107e-15      -2.192673647893e-17 
  848       3.320217371459e-10       1.634715203032e-12      -2.209662816318e-13       0.000000000000e+00       1.047664120965e-14       3.496450991315e-15      -1.770905905368e-17 
  849       3.310943134454e-10       1.647177817515e-12       2.778858812926e-14       0.000000000000e+00       1.043063224400e-14       3.475098048872e-15      -1.352599551667e-17 
  850       3.301421736929e-10       1.660482330503e-12       2.746035520778e-13       0.000000000000e+00       1.038487104855e-14       3.453613032420e-15      -9.378634040931e-18 
  851       3.291655099326e-10       1.674628152016e-12       5.193669357409e-13       0.000000000000e+00       1.033935527177e-14       3.431997086755e-15      -5.268070647665e-18 
  852       3.281645170227e-10       1.689614646200e-12       7.619661503093e-13       0.000000000000e+00       1.029408251809e-14       3.410251369864e-15      -1.195409226637e-18 
  853       3.271393926445e-10       1.705441131152e-12       1.002287690106e-12       0.000000000000e+00       1.024905034772e-14       3.388377052966e-15       2.838238443448e-18 
  854       3.260903373112e-10       1.722106878747e-12       1.240217130055e-12       0.000000000000e+00       1.020425627653e-14       3.366375320546e-15       6.831752674556e-18 
  855       3.250175543777e-10       1.739611114466e-12       1.475639123150e-12       0.000000000000e+00       1.015969777588e-14       3.344247370398e-15       1.078400584895e-17 
  856       3.239212768141e-10       1.757951396418e-12       1.708448618473e-12       0.000000000000e+00       1.011537258271e-14       3.321995194701e-15       1.469415009755e-17 
  857       3.228018480108e-10       1.777118722467e-12       1.938584730040e-12       0.000000000000e+00       1.007127963598e-14       3.299623937760e-15       1.856248575341e-17 
  858       3.216596423697e-10       1.797102339323e-12       2.165997440478e-12       0.000000000000e+00       1.002741815587e-14       3.277139578548e-15       2.238960766693e-17 
  859       3.204950386775e-10       1.817891355355e-12       2.390636432116e-12       0.000000000000e+00       9.983787334910e-15       3.254548153475e-15       2.617611887577e-17 
  860       3.193084201189e-10       1.839474740144e-12       2.612451086290e-12       0.000000000000e+00       9.940386337863e-15       3.231855756555e-15       2.992263063157e-17 
  861       3.181001742904e-10       1.861841324051e-12       2.831390482649e-12       0.000000000000e+00       9.897214301604e-15       3.209068539575e-15       3.362976242658e-17 
  862       3.168706932137e-10       1.884979797772e-12       3.047403398458e-12       0.000000000000e+00       9.854270335025e-15       3.186192712261e-15       3.729814202039e-17 
  863       3.156203733492e-10       1.908878711908e-12       3.260438307902e-12       0.000000000000e+00       9.811553518931e-15       3.163234542442e-15       4.092840546654e-17 
  864       3.143496156094e-10       1.933526476517e-12       3.470443381389e-12       0.000000000000e+00       9.769062905933e-15       3.140200356219e-15       4.452119713929e-17 
  865       3.130588253726e-10       1.958911360682e-12       3.677366484855e-12       0.000000000000e+00       9.726797520342e-15       3.117096538132e-15       4.807716976019e-17 
  866       3.117484124959e-10       1.985021492072e-12       3.881155179070e-12       0.000000000000e+00       9.684756358064e-15       3.093929531323e-15       5.159698442486e-17 
  867       3.104187913295e-10       2.011844856499e-12       4.081756718939e-12       0.000000000000e+00       9.642938386495e-15       3.070705837708e-15       5.508131062958e-17 
  868       3.090703807295e-10       2.039369297485e-12       4.279118052808e-12       0.000000000000e+00       9.601342544415e-15       3.047432018140e-15       5.853082629803e-17 
  869       3.077036040716e-10       2.067582515819e-12       4.473185821767e-12       0.000000000000e+00       9.559967741884e-15       3.024114692574e-15       6.194621780793e-17 
  870       3.063188892646e-10       2.096472069121e-12       4.663906358956e-12       0.000000000000e+00       9.518812860134e-15       3.000760540240e-15       6.532818001774e-17 
  871       3.049166687640e-10       2.126025371405e-12       4.851225688866e-12       0.000000000000e+00       9.477876751468e-15       2.977376299801e-15       6.867741629333e-17 
  872       3.034973795853e-10       2.156229692635e-12       5.035089526647e-12       0.000000000000e+00       9.437158239149e-15       2.953968769527e-15       7.199463853465e-17 
  873       3.020614633178e-10       2.187072158292e-12       5.215443277407e-12       0.000000000000e+00       9.396656117299e-15       2.930544807458e-15       7.528056720241e-17 
  874       3.006093661375e-10       2.218539748932e-12       5.392232035522e-12       0.000000000000e+00       9.356369150794e-15       2.907111331570e-15       7.853593134476e-17 
  875       2.991415388213e-10       2.250619299751e-12       5.565400583935e-12       0.000000000000e+00       9.316296075154e-15       2.883675319945e-15       8.176146862399e-17 
  876       2.976584367600e-10       2.283297500142e-12       5.734893393465e-12       0.000000000000e+00       9.276435596443e-15       2.860243810934e-15       8.495792534314e-17 
  877       2.961605199721e-10       2.316560893260e-12       5.900654622104e-12       0.000000000000e+00       9.236786391160e-15       2.836823903325e-15       8.812605647277e-17 
  878       2.946482531169e-10       2.350395875581e-12       6.062628114331e-12       0.000000000000e+00       9.197347106135e-15       2.813422756508e-15       9.126662567756e-17 
  879       2.931221055083e-10       2.384788696466e-12       6.220757400406e-12       0.000000000000e+00       9.158116358424e-15       2.790047590647e-15       9.438040534303e-17 
  880       2.915825511285e-10       2.419725457721e-12       6.374985695681e-12       0.000000000000e+00       9.119092735203e-15       2.766705686839e-15       9.746817660220e-17 
  881       2.900300686408e-10       2.455192113157e-12       6.525255899901e-12       0.000000000000e+00       9.080274793663e-15       2.743404387286e-15       1.005307293623e-16 
  882       2.884651414038e-10       2.491174468157e-12       6.671510596509e-12       0.000000000000e+00       9.041661060905e-15       2.720151095460e-15       1.035688623313e-16 
  883       2.868882574845e-10       2.527658179229e-12       6.813692051950e-12       0.000000000000e+00       9.003250033834e-15       2.696953276268e-15       1.065833830449e-16 
  884       2.852999096717e-10       2.564628753575e-12       6.951742214976e-12       0.000000000000e+00       8.965040179053e-15       2.673818456221e-15       1.095751078928e-16 
  885       2.837005954901e-10       2.602071548649e-12       7.085602715947e-12       0.000000000000e+00       8.927029932759e-15       2.650754223601e-15       1.125448621458e-16 
  886       2.820908172130e-10       2.639971771718e-12       7.215214866139e-12       0.000000000000e+00       8.889217700638e-15       2.627768228624e-15       1.154934799822e-16 
  887       2.804710818762e-10       2.678314479425e-12       7.340519657048e-12       0.000000000000e+00       8.851601857757e-15       2.604868183608e-15       1.184218045144e-16 
  888       2.788419012916e-10       2.717084577351e-12       7.461457759688e-12       0.000000000000e+00       8.814180748463e-15       2.582061863144e-15       1.213306878159e-16 
  889       2.772037920605e-10       2.756266819575e-12       7.577969523903e-12       0.000000000000e+00       8.776952686272e-15       2.559357104256e-15       1.242209909477e-16 
  890       2.755572755871e-10       2.795845808235e-12       7.689994977667e-12       0.000000000000e+00       8.739915953771e-15       2.536761806571e-15       1.270935839852e-16 
  891       2.739028780919e-10       2.835805993092e-12       7.797473826389e-12       0.000000000000e+00       8.703068802503e-15       2.514283932486e-15       1.299493460446e-16 
  892       2.722411306255e-10       2.876131671087e-12       7.900345452216e-12       0.000000000000e+00       8.666409452872e-15       2.491931507332e-15       1.327891653098e-16 
  893       2.705725690819e-10       2.916806985909e-12       7.998548913339e-12       0.000000000000e+00       8.629936094029e-15       2.469712619544e-15       1.356139390590e-16 
  894       2.688977342118e-10       2.957815927550e-12       8.092022943295e-12       0.000000000000e+00       8.593646883774e-15       2.447635420825e-15       1.384245736915e-16 
  895       2.672171474930e-10       2.999142481587e-12       8.180717991502e-12       0.000000000000e+00       8.557540169547e-15       2.425706264940e-15       1.412216840225e-16 
  896       2.655312382817e-10       3.040771080567e-12       8.264632561510e-12       0.000000000000e+00       8.521615155589e-15       2.403924090480e-15       1.440046857397e-16 
  897       2.638404154997e-10       3.082686159111e-12       8.343777464140e-12       0.000000000000e+00       8.485871246457e-15       2.382285946799e-15       1.467726881951e-16 
  898       2.621450916794e-10       3.124872004455e-12       8.418163831084e-12       0.000000000000e+00       8.450307826838e-15       2.360788846967e-15       1.495247937770e-16 
  899       2.604456829742e-10       3.167312756030e-12       8.487803116014e-12       0.000000000000e+00       8.414924261472e-15       2.339429767660e-15       1.522600978915e-16 
  900       2.587426091683e-10       3.209992405050e-12       8.552707095686e-12       0.000000000000e+00       8.379719895086e-15       2.318205649045e-15       1.549776889440e-16 
  901       2.570362936864e-10       3.252894794089e-12       8.612887871046e-12       0.000000000000e+00       8.344694052317e-15       2.297113394673e-15       1.576766483211e-16 
  902       2.553271636036e-10       3.296003616673e-12       8.668357868338e-12       0.000000000000e+00       8.309846037643e-15       2.276149871364e-15       1.603560503720e-16 
  903       2.536156496554e-10       3.339302416858e-12       8.719129840208e-12       0.000000000000e+00       8.275175135306e-15       2.255311909096e-15       1.630149623906e-16 
